,date,open,high,low,close,volume,trades
2497,2020-08-19,11955.2,12020.0,11569.4,11757.4,5945.8071854401,23244
2498,2020-08-20,11757.2,11899.7,11675.0,11864.6,3273.30757194,14239
2499,2020-08-21,11864.5,11884.8,11500.0,11522.7,3996.95631605,21237
2500,2020-08-22,11522.7,11687.0,11350.0,11672.7,2777.61565623,15449
2501,2020-08-23,11672.7,11715.0,11525.2,11652.6,1207.43793074,8026
2502,2020-08-24,11653.2,11821.9,11600.0,11764.8,2158.26094776,12410
2503,2020-08-25,11760.5,11768.8,11120.0,11330.0,5258.2402249101,22131
2504,2020-08-26,11330.1,11539.0,11251.7,11469.5,2743.1327653699,14093
2505,2020-08-27,11469.6,11598.8,11128.4,11327.9,4708.31889166,17075
2506,2020-08-28,11327.9,11549.7,11283.8,11532.6,2688.6904926,14311
2507,2020-08-29,11531.0,11580.0,11408.1,11480.9,1489.5777662,8935
2508,2020-08-30,11480.9,11715.0,11469.0,11713.1,1357.35992627,9414
2509,2020-08-31,11713.0,11785.0,11580.0,11656.9,2463.35273947,11047
2510,2020-09-01,11657.2,12068.6,11532.8,11926.8,4036.05221456,19529
2511,2020-09-02,11926.3,11955.3,11187.0,11396.9,6179.0642033701,25073
2512,2020-09-03,11399.2,11478.0,10025.0,10180.1,10567.1521481002,37840
2513,2020-09-04,10180.0,10634.8,9914.6,10463.6,7291.8885893402,27799
2514,2020-09-05,10463.5,10565.0,9856.3,10162.2,6725.5237442401,25088
2515,2020-09-06,10164.0,10345.0,10010.0,10253.1,2497.15786405,12030
2516,2020-09-07,10256.2,10415.3,9877.6,10377.4,4070.35031772,16065
2517,2020-09-08,10377.5,10440.0,9850.0,10123.3,5532.3918343401,19272
2518,2020-09-09,10123.3,10350.0,9983.2,10229.7,3169.4485066,12860
2519,2020-09-10,10229.5,10488.0,10227.5,10350.1,3714.0908714201,14946
2520,2020-09-11,10350.0,10411.3,10210.0,10398.2,2682.48875246,11596
2521,2020-09-12,10398.1,10475.0,10280.0,10447.5,2068.36599332,8651
2522,2020-09-13,10447.5,10573.0,10217.2,10328.2,2427.79196668,9501
2523,2020-09-14,10328.2,10745.0,10251.2,10674.9,4151.7322833901,15823
2524,2020-09-15,10675.0,10935.0,10620.0,10785.2,4280.9243553801,17159
2525,2020-09-16,10785.2,11097.9,10670.2,10951.1,4155.0362098373,43022
2526,2020-09-17,10951.3,11043.2,10750.3,10944.8,3387.9454468,25530
2527,2020-09-18,10944.8,11039.1,10818.0,10934.7,2354.54057504,11516
2528,2020-09-19,10934.8,11178.2,10898.9,11080.7,1827.56916142,8709
2529,2020-09-20,11078.0,11078.0,10766.2,10918.5,2298.82352174,9810
2530,2020-09-21,10918.6,10985.0,10300.0,10415.0,6425.3480772201,20636
2531,2020-09-22,10417.9,10570.0,10362.8,10532.5,3177.44162823,11869
2532,2020-09-23,10531.2,10534.0,10134.6,10230.7,4306.7229778201,15264
2533,2020-09-24,10230.7,10788.3,10192.4,10740.2,4593.2529370501,16781
2534,2020-09-25,10738.9,10761.6,10565.0,10695.1,3847.35826784,14508
2535,2020-09-26,10695.3,10835.0,10662.2,10733.3,1457.36381544,7371
2536,2020-09-27,10733.4,10799.0,10600.0,10776.1,1581.06337723,7583
2537,2020-09-28,10778.4,10945.0,10640.0,10694.1,3476.44848254,13436
2538,2020-09-29,10694.1,10860.0,10645.0,10842.2,2743.9082823,11824
2539,2020-09-30,10841.4,10842.4,10670.0,10774.9,2473.82922088,10450
2540,2020-10-01,10774.9,10930.0,10451.0,10616.1,5064.96171829,19068
2541,2020-10-02,10611.0,10655.5,10384.3,10574.8,3866.3273097401,15584
2542,2020-10-03,10574.8,10603.7,10504.1,10553.0,1221.43053437,5661
2543,2020-10-04,10553.0,10690.0,10531.2,10676.4,1234.25174381,5796
2544,2020-10-05,10676.4,10799.0,10632.0,10799.0,2274.02057894,9497
2545,2020-10-06,10799.0,10803.6,10527.0,10605.4,3347.5426593,12055
2546,2020-10-07,10605.0,10676.6,10552.6,10669.9,2177.50587476,9062
2547,2020-10-08,10670.0,10969.6,10540.0,10934.1,4228.0669382801,14399
2548,2020-10-09,10931.9,11110.6,10842.0,11060.2,3237.00773051,13030
2549,2020-10-10,11060.1,11499.0,11060.1,11301.5,3960.9589007701,13839
2550,2020-10-11,11299.4,11443.9,11262.0,11376.6,2180.88632597,7814
2551,2020-10-12,11376.6,11725.9,11202.9,11535.8,4883.07187989,15877
2552,2020-10-13,11534.6,11560.0,11315.0,11428.6,3464.47542678,12311
2553,2020-10-14,11428.9,11555.0,11300.0,11433.1,2817.85908619,10656
2554,2020-10-15,11433.2,11628.0,11255.3,11501.0,3310.60603618,12138
2555,2020-10-16,11501.0,11549.0,11207.0,11326.9,3689.18449699,13455
2556,2020-10-17,11327.0,11411.8,11254.6,11363.9,1155.95428631,5034
2557,2020-10-18,11364.0,11515.1,11355.7,11508.9,1062.87912435,5240
2558,2020-10-19,11508.8,11838.3,11416.6,11757.0,4364.7070142601,14334
2559,2020-10-20,11757.0,12070.0,11678.8,11925.4,5301.9124463201,17619
2560,2020-10-21,11926.7,13241.4,11905.7,12813.0,11497.5934743707,38325
2561,2020-10-22,12813.0,13199.0,12690.5,12984.1,5337.4366232501,22865
2562,2020-10-23,12985.4,13032.8,12735.0,12939.0,3897.1695500701,16226
2563,2020-10-24,12939.0,13172.3,12890.7,13130.9,1813.58698169,8277
2564,2020-10-25,13130.9,13351.0,12833.0,13039.2,3508.3677975501,12947
2565,2020-10-26,13039.8,13243.6,12801.0,13080.0,4628.5776901401,17227
2566,2020-10-27,13080.0,13794.8,13064.0,13649.6,7598.8440792702,26506
2567,2020-10-28,13649.1,13851.6,12900.0,13289.5,8264.0405736603,29643
2568,2020-10-29,13288.0,13644.0,12975.0,13463.1,5549.8502509401,21909
2569,2020-10-30,13462.1,13684.9,13131.0,13567.0,6467.9160109703,21764
2570,2020-10-31,13567.0,14080.0,13425.5,13809.1,5282.1115520202,21699
2571,2020-11-01,13799.0,13900.6,13634.6,13762.5,2302.11145634,10406
2572,2020-11-02,13762.6,13840.0,13218.3,13565.8,5151.1168594801,19179
2573,2020-11-03,13568.3,14062.8,13305.0,14021.8,5039.1025017402,20569
2574,2020-11-04,14028.8,14266.4,13540.7,14163.3,7484.6792284803,27775
2575,2020-11-05,14165.7,15782.3,14120.1,15610.4,13893.3531034807,51840
2576,2020-11-06,15610.3,15967.0,15177.0,15599.2,9645.327078111,43154
2577,2020-11-07,15602.8,15769.9,14365.0,14837.3,7646.3994703811,40207
2578,2020-11-08,14837.4,15650.0,14726.6,15480.1,4503.7908673101,21957
2579,2020-11-09,15480.0,15843.3,14824.7,15322.9,7504.1805897306,32794
2580,2020-11-10,15339.1,15474.9,15100.0,15316.7,3736.89301767,16500
2581,2020-11-11,15319.0,15990.0,15300.0,15708.7,6372.8562044102,27051
2582,2020-11-12,15708.6,16345.0,15425.3,16307.8,9541.8985202304,39087
2583,2020-11-13,16308.6,16489.4,15980.6,16343.4,6047.9709983004,27495
2584,2020-11-14,16343.3,16343.4,15735.0,16080.1,3713.3489932701,19483
2585,2020-11-15,16086.5,16170.5,15801.0,15962.3,2083.20526402,12207
2586,2020-11-16,15966.8,16892.9,15884.3,16721.1,6629.5338163103,30395
2587,2020-11-17,16723.8,17876.1,16569.5,17684.8,10140.2782553404,42560
2588,2020-11-18,17680.0,18495.0,17200.0,17800.0,13809.8437287403,59887
2589,2020-11-19,17800.0,18200.0,17369.0,17828.2,6833.9010904703,31933
2590,2020-11-20,17827.4,18824.0,17780.0,18680.2,6868.2597017003,33716
2591,2020-11-21,18673.6,18977.5,18333.0,18708.7,4874.5354938401,25441
2592,2020-11-22,18708.7,18764.9,17620.0,18450.2,6457.6718989302,31144
2593,2020-11-23,18433.7,18780.0,18005.0,18387.8,6160.7814073902,31294
2594,2020-11-24,18380.2,19448.0,18069.7,19173.8,9038.2961205006,53693
2595,2020-11-25,19169.6,19509.3,18425.1,18723.4,6923.7007867703,38695
2596,2020-11-26,18725.9,18900.0,16210.0,17164.6,18298.6892329206,91267
2597,2020-11-27,17165.0,17460.0,16450.8,17144.2,5962.0483879304,32538
2598,2020-11-28,17146.0,17890.0,16871.1,17732.9,5037.3462235501,24962
2599,2020-11-29,17731.6,18356.1,17525.0,18194.2,5284.4009788502,24202
2600,2020-11-30,18195.6,19850.0,16660.0,19708.1,13486.0180272008,60924
2601,2020-12-01,19706.5,19947.5,18111.0,18782.9,12790.053358841,57759
2602,2020-12-02,18777.0,19350.0,18347.1,19231.4,6800.5585341904,33181
2603,2020-12-03,19219.3,19600.0,18851.9,19451.3,5045.7282646203,26550
2604,2020-12-04,19440.7,19536.1,18561.6,18665.8,5834.1169808403,31513
2605,2020-12-05,18655.0,19179.3,18511.0,19153.0,2374.3677933,15943
2606,2020-12-06,19153.1,19437.0,18857.8,19392.9,2717.60065321,17230
2607,2020-12-07,19385.0,19440.0,18900.0,19178.6,3138.3648126,18286
2608,2020-12-08,19182.5,19300.0,18120.0,18320.5,6386.0188942304,34898
2609,2020-12-09,18313.1,18640.0,17649.9,18548.5,7731.9433204309,38590
2610,2020-12-10,18548.4,18557.2,17911.1,18245.5,4911.0903680802,26137
2611,2020-12-11,18246.4,18285.0,17572.0,18031.5,6183.5641757404,32806
2612,2020-12-12,18031.5,18986.9,18024.0,18806.9,4583.5004371102,24137
2613,2020-12-13,18814.4,19420.0,18712.6,19164.1,4740.4116830301,23056
2614,2020-12-14,19163.0,19342.7,19002.0,19281.1,3153.24214073,16796
2615,2020-12-15,19281.0,19551.5,19048.9,19439.7,5539.3514557002,26232
2616,2020-12-16,19439.5,21577.4,19302.4,21378.1,11843.6787973608,58238
2617,2020-12-17,21361.7,23751.0,21264.4,22826.2,18993.4418147003,100070
2618,2020-12-18,22811.8,23317.1,22308.2,23130.5,6050.9375516505,34890
2619,2020-12-19,23132.8,24288.2,22800.0,23871.5,6255.1278031004,35818
2620,2020-12-20,23871.5,24297.7,23084.9,23480.7,5876.1003718503,32841
2621,2020-12-21,23480.8,24090.0,21885.6,22716.1,10783.1826497905,53994
2622,2020-12-22,22724.6,23837.0,22354.2,23828.2,5728.0076678903,31264
2623,2020-12-23,23823.0,24080.0,22629.2,23226.7,8830.5519555104,44382
2624,2020-12-24,23225.5,23750.0,22723.0,23718.6,4800.5252105802,26793
2625,2020-12-25,23718.7,24777.7,23410.8,24698.6,6178.7795145502,32557
2626,2020-12-26,24703.8,26800.0,24500.0,26441.2,9648.0553673107,50215
2627,2020-12-27,26442.2,28353.2,25634.6,26251.4,14257.9986173218,82308
2628,2020-12-28,26238.0,27460.9,26056.4,27029.5,7871.3414998205,42363
2629,2020-12-29,27028.9,27400.0,25850.0,27376.2,8698.4526036105,43415
2630,2020-12-30,27376.2,28972.1,27346.0,28879.9,10428.391221441,56976
2631,2020-12-31,28880.0,29291.7,27844.0,28959.2,7612.5243863706,43246
2632,2021-01-01,28959.4,29670.0,28672.3,29398.9,5856.8689765704,33361
2633,2021-01-02,29398.7,33245.0,29028.7,32238.8,19615.9135088909,102966
2634,2021-01-03,32215.4,34771.0,32002.0,33082.7,12135.9257712914,93109
2635,2021-01-04,33082.7,33652.3,27920.0,32048.0,16125.6284049796,117204
2636,2021-01-05,32047.9,34499.0,29910.5,34050.0,10982.675537282,75386
2637,2021-01-06,34049.7,36989.0,33373.4,36876.7,12345.5920016518,90564
2638,2021-01-07,36873.4,40376.9,36201.0,39489.0,16175.895568712,108720
2639,2021-01-08,39489.0,41989.0,36618.0,40666.7,14072.2190359223,106912
2640,2021-01-09,40644.2,41418.0,38765.2,40252.1,5989.3625067904,49914
2641,2021-01-10,40256.8,41437.5,34875.0,38170.5,14578.1203826714,101026
2642,2021-01-11,38170.3,38249.9,30302.0,35439.3,27061.9819623096,178588
2643,2021-01-12,35444.0,36626.6,32416.8,34046.4,13744.9520174716,90951
2644,2021-01-13,34038.2,37820.0,32349.9,37390.1,13128.5398225415,80074
2645,2021-01-14,37390.1,40115.0,36676.6,39151.6,10488.496784331,70411
2646,2021-01-15,39121.5,39686.1,34371.0,36739.8,13486.0383900916,90447
2647,2021-01-16,36744.6,37947.5,35342.2,36014.6,8842.4225209305,54004
2648,2021-01-17,36010.5,36873.9,33850.0,35816.4,9017.8962708507,54871
2649,2021-01-18,35815.6,37400.0,34754.5,36622.5,7464.6263377408,45192
2650,2021-01-19,36622.5,37860.0,35900.0,35925.6,6298.6763768309,48305
2651,2021-01-20,35925.5,36396.7,33374.0,35511.8,9170.1907456712,60481
2652,2021-01-21,35511.8,35614.1,30056.1,30832.6,19513.4329556502,98244
2653,2021-01-22,30832.5,33850.0,28800.0,33000.0,15251.5497922314,84012
2654,2021-01-23,33000.1,33496.4,31350.0,32100.5,6099.1139601405,37730
2655,2021-01-24,32101.1,33088.2,30950.0,32292.0,4828.2680452901,31140
2656,2021-01-25,32297.8,34872.7,31908.7,32274.4,9134.6478983512,56236
2657,2021-01-26,32266.9,32932.8,30816.2,32501.0,8854.2051065709,48887
2658,2021-01-27,32509.2,32579.0,29255.0,30424.2,11215.3269086813,67229
2659,2021-01-28,30422.6,33872.1,29900.0,33430.4,8816.4877918908,59401
2660,2021-01-29,33430.5,38621.0,32000.0,34261.7,20784.4427308376,134694
2661,2021-01-30,34266.3,34902.0,32865.2,34296.5,5251.3759652804,45625
2662,2021-01-31,34297.4,34373.2,32200.0,33122.0,4625.2998559102,37994
2663,2021-02-01,33121.8,34700.0,32325.3,33533.9,5477.6537593401,43955
2664,2021-02-02,33534.1,36000.0,33462.1,35500.0,6824.9547210305,47159
2665,2021-02-03,35500.0,37676.0,35394.8,37670.9,7014.2197927406,51029
2666,2021-02-04,37676.0,38735.1,36202.0,36979.0,7172.5130320907,60615
2667,2021-02-05,36975.8,38340.0,36582.9,38296.7,4809.5428030601,41228
2668,2021-02-06,38311.7,40986.0,38221.4,39257.0,9126.767296331,70130
2669,2021-02-07,39257.0,39704.4,37410.5,38874.9,5135.5400370902,51100
2670,2021-02-08,38867.1,46727.2,38075.0,46425.8,13678.9038789419,109435
2671,2021-02-09,46425.7,48222.0,45050.0,46502.8,10574.2177171011,96779
2672,2021-02-10,46504.5,47340.0,43734.8,44847.5,6451.5589309807,70018
2673,2021-02-11,44839.5,48703.6,44046.2,47962.8,7962.9749238808,75748
2674,2021-02-12,47979.9,48925.0,46263.0,47470.4,5332.2963026705,61266
2675,2021-02-13,47438.2,48224.1,46285.0,47199.9,2631.80889729,39366
2676,2021-02-14,47199.9,49700.0,47038.7,48649.7,3553.1121378302,50594
2677,2021-02-15,48655.4,49043.3,45710.5,47937.1,5337.9992426606,61326
2678,2021-02-16,47937.1,50599.9,47040.1,49218.7,6175.5206920008,63913
2679,2021-02-17,49185.6,52779.6,48967.4,52130.0,7320.837030941,67555
2680,2021-02-18,52130.0,52555.1,50904.2,51600.9,4118.2056143,45711
2681,2021-02-19,51590.5,56349.9,50683.4,55926.9,8055.792485171,75390
2682,2021-02-20,55926.5,57500.0,53961.9,55938.7,5846.2468126109,68544
2683,2021-02-21,55931.5,58339.0,55490.5,57478.3,3727.8357359701,45876
2684,2021-02-22,57475.9,57567.6,45002.0,54154.8,12299.5357048214,125363
2685,2021-02-23,54128.0,54200.0,45000.0,48899.8,17080.2124895114,157669
2686,2021-02-24,48899.6,51442.5,47015.7,49727.7,8110.2329768606,75094
2687,2021-02-25,49726.1,52071.9,46702.0,47061.5,7523.6278568107,69227
2688,2021-02-26,47072.1,48449.0,44120.3,46314.5,10050.9380876711,82935
2689,2021-02-27,46307.2,48350.0,45022.9,46170.2,4235.5489641701,43663
2690,2021-02-28,46163.9,46706.2,43020.0,45245.4,6840.3924660405,57898
2691,2021-03-01,45234.7,49818.1,45046.8,49620.7,7070.9201986405,61654
2692,2021-03-02,49615.3,50225.8,47050.2,48486.2,5796.8196537606,54802
2693,2021-03-03,48495.9,52600.0,48160.0,50400.0,6721.5926205006,64538
2694,2021-03-04,50400.0,51820.4,47500.0,48330.0,7226.2252871207,69346
2695,2021-03-05,48330.0,49539.3,46312.0,48734.7,7480.6775058508,66327
2696,2021-03-06,48767.4,49232.2,47111.9,48899.9,3104.70756826,32986
2697,2021-03-07,48906.0,51470.2,48905.9,50962.3,4519.0060194802,44562
2698,2021-03-08,50971.3,52432.9,49368.0,52375.0,4669.9722116902,49052
2699,2021-03-09,52383.0,54929.0,51875.0,54929.0,5890.7425093506,59580
2700,2021-03-10,54922.7,57378.0,53051.0,55851.0,8091.8840090705,75687
2701,2021-03-11,55859.9,58150.1,54286.3,57809.9,6111.0435008706,64846
2702,2021-03-12,57807.0,58069.5,55040.2,57234.0,4971.6154262605,55077
2703,2021-03-13,57238.9,61724.6,56073.2,61174.9,7245.6367871212,83807
2704,2021-03-14,61174.9,61639.2,59001.0,59001.1,3394.4720551103,46298
2705,2021-03-15,59001.0,60580.0,54593.8,55600.0,6721.1037380207,74412
2706,2021-03-16,55627.6,56891.1,52500.0,56891.1,6381.1242836106,72113
2707,2021-03-17,56891.1,58951.0,53752.0,58933.0,6509.2925827305,69497
2708,2021-03-18,58940.5,60000.0,57007.0,57640.9,5831.8579109405,61374
2709,2021-03-19,57640.0,59461.5,56243.1,58101.8,3859.3586564402,46152
2710,2021-03-20,58085.0,59880.0,57545.2,58091.6,3369.7625079399,44063
2711,2021-03-21,58080.5,58835.6,55536.5,57378.4,3911.9773463001,46752
2712,2021-03-22,57368.8,58403.2,53775.0,54095.1,6156.2777321605,63378
2713,2021-03-23,54098.2,55814.9,53011.0,54351.3,5033.1653273002,53958
2714,2021-03-24,54341.2,57200.0,51641.8,52293.8,7897.2800128907,76561
2715,2021-03-25,52280.4,53219.9,50436.3,51314.9,6482.7849308802,68957
2716,2021-03-26,51318.2,55107.0,51239.1,55062.2,4954.1211258903,51781
2717,2021-03-27,55062.1,56668.0,54000.0,55852.4,3968.9158267101,44384
2718,2021-03-28,55852.5,56550.0,54690.9,55782.0,3562.54681255,36043
2719,2021-03-29,55782.3,58619.7,54919.0,57624.2,5884.8916002205,55034
2720,2021-03-30,57627.5,59380.0,57055.0,58781.0,3941.68729389,41966
2721,2021-03-31,58781.1,59800.0,56813.8,58786.2,5451.5682908604,57840
2722,2021-04-01,58780.4,59474.6,57917.1,58732.9,2449.85913479,37982
2723,2021-04-02,58732.9,60025.0,58500.0,59020.7,4199.5072887505,56365
2724,2021-04-03,59020.7,59867.1,56955.0,57099.0,3552.8208806402,45724
2725,2021-04-04,57099.0,58495.6,56468.4,58195.0,2188.9765912,34460
2726,2021-04-05,58195.1,59278.1,56820.0,59120.0,3422.7038238902,49003
2727,2021-04-06,59120.0,59462.8,57377.1,58017.1,2656.52127465,41193
2728,2021-04-07,58017.2,58652.1,55460.0,55928.5,5047.9435090008,66953
2729,2021-04-08,55936.6,58159.1,55728.0,58036.9,2513.6294685701,36450
2730,2021-04-09,58037.0,58890.4,57538.3,58110.0,3098.6796464801,36377
2731,2021-04-10,58110.0,61207.0,57882.0,59775.6,5891.7700090204,67715
2732,2021-04-11,59760.9,60652.6,59178.7,59956.0,2616.0461726701,31690
2733,2021-04-12,59967.9,61200.0,59420.0,59823.7,3520.9710070802,46290
2734,2021-04-13,59823.7,63882.5,59781.2,63587.2,6335.6638437806,71616
2735,2021-04-14,63581.0,64900.0,61315.0,62969.0,6028.0992626607,76171
2736,2021-04-15,62963.0,63830.0,62050.0,63243.0,2859.75955315,47290
2737,2021-04-16,63243.1,63593.1,60100.0,61455.0,5829.1971332804,93200
2738,2021-04-17,61455.1,62636.4,59702.4,60085.2,3141.8177584102,56735
2739,2021-04-18,60085.2,60403.2,51017.1,56239.8,12577.4302846515,148333
2740,2021-04-19,56227.5,57594.7,54228.9,55720.0,6649.9861677706,75630
2741,2021-04-20,55720.0,57110.4,53388.3,56500.0,7804.2319194406,83265
2742,2021-04-21,56500.0,56805.5,53600.0,53815.2,4788.0135324201,53812
2743,2021-04-22,53815.3,55459.4,50500.0,51730.0,10144.2040737508,99500
2744,2021-04-23,51709.3,52124.4,47549.3,51178.7,11159.2433801907,116838
2745,2021-04-24,51178.6,51200.0,48746.4,50093.4,4039.4590929701,45518
2746,2021-04-25,50085.7,50580.4,47000.0,49106.5,5239.2858571304,51633
2747,2021-04-26,49112.6,54419.5,48828.6,54051.9,6729.2551790403,73193
2748,2021-04-27,54056.1,55500.0,53333.4,55078.7,3213.82542637,44890
2749,2021-04-28,55077.4,56500.0,53868.4,54899.3,3685.5205692001,48106
2750,2021-04-29,54886.1,55246.3,52390.2,53579.6,4529.5942054701,44102
2751,2021-04-30,53579.7,57987.8,53071.6,57780.0,4816.8241907203,51587
2752,2021-05-01,57780.3,58525.5,57070.0,57859.2,2688.03364761,40145
2753,2021-05-02,57859.0,57959.5,56101.0,56618.5,2371.7051809199,33935
2754,2021-05-03,56618.6,58981.4,56505.0,57193.5,3958.8429160203,54566
2755,2021-05-04,57193.4,57214.4,53100.1,53239.4,6120.3667533505,74167
2756,2021-05-05,53201.1,57999.8,53000.0,57497.1,5052.9731188703,64293
2757,2021-05-06,57494.2,58420.2,55309.0,56421.1,3815.8529065301,53521
2758,2021-05-07,56421.0,58700.0,55320.0,57383.0,4492.8113872602,63620
2759,2021-05-08,57388.0,59521.4,57000.0,58953.8,4318.9052982504,54412
2760,2021-05-09,58951.5,59264.0,56326.0,58293.1,4279.9085440702,53039
2761,2021-05-10,58320.5,59598.8,53470.0,55888.1,6706.4592835506,77348
2762,2021-05-11,55887.6,56949.9,54538.5,56747.5,3816.3438372301,46918
2763,2021-05-12,56754.7,57983.6,48605.0,49502.7,8462.3981419606,86306
2764,2021-05-13,49502.7,51412.4,45000.0,49675.2,13358.3362639218,126344
2765,2021-05-14,49675.2,51540.0,48886.0,49899.0,5361.7200804503,66441
2766,2021-05-15,49899.0,50827.3,46600.0,46771.1,5671.8094596904,59079
2767,2021-05-16,46761.0,49828.8,43824.3,46482.4,8209.3740315706,79473
2768,2021-05-17,46474.7,46648.5,42111.2,43551.8,11237.7158519309,98450
2769,2021-05-18,43551.9,45823.4,42297.9,42895.2,7804.8557600506,71652
2770,2021-05-19,42898.4,43562.0,29800.0,36742.3,32688.2714016786,238569
2771,2021-05-20,36765.2,42559.8,35000.0,40614.6,14149.3037928515,126283
2772,2021-05-21,40609.6,42270.6,33533.9,37331.7,17022.8028817514,131901
2773,2021-05-22,37329.1,38841.7,35250.2,37468.3,9118.9239681104,65913
2774,2021-05-23,37474.8,38269.7,31078.7,34718.8,14832.7385150622,115908
2775,2021-05-24,34718.8,39989.9,34420.8,38833.8,11058.7076006206,81229
2776,2021-05-25,38843.0,39841.8,36500.0,38388.1,9236.1255770804,73040
2777,2021-05-26,38373.3,40893.6,37828.7,39283.9,9233.5652568607,60876
2778,2021-05-27,39290.0,40398.0,37230.0,38516.4,5898.0065665005,48385
2779,2021-05-28,38537.1,38872.0,34719.0,35683.9,9065.6634741707,65306
2780,2021-05-29,35683.8,37300.0,33652.8,34616.6,5845.4083097104,49935
2781,2021-05-30,34631.9,36491.0,33423.2,35673.8,4455.0630447101,35031
2782,2021-05-31,35667.9,37512.8,34200.0,37303.8,6224.6059418603,42725
2783,2021-06-01,37273.1,37934.3,35748.0,36676.3,5703.0329353504,42891
2784,2021-06-02,36676.4,38209.2,35929.2,37565.3,6307.9793797702,43478
2785,2021-06-03,37565.3,39471.0,37159.1,39196.6,5230.0762865801,36795
2786,2021-06-04,39212.3,39249.8,35576.7,36847.7,4991.5174428003,46978
2787,2021-06-05,36857.6,37935.8,34825.9,35534.6,5532.7532598602,39833
2788,2021-06-06,35532.2,36479.5,35251.1,35789.0,3187.5464012101,23692
2789,2021-06-07,35783.2,36796.3,33334.3,33587.6,6165.9204548603,42615
2790,2021-06-08,33578.6,34059.4,31017.4,33420.0,10548.3269432012,72896
2791,2021-06-09,33409.7,37500.0,32420.4,37396.4,9357.4721092006,65863
2792,2021-06-10,37398.9,38399.0,35803.7,36678.4,7733.1005930003,56255
2793,2021-06-11,36684.5,37654.3,35952.7,37322.2,5218.2968323901,37956
2794,2021-06-12,37322.2,37449.5,34680.0,35544.9,5765.3741687501,41827
2795,2021-06-13,35544.9,39409.4,34801.0,39034.6,6771.2279045502,48643
2796,2021-06-14,39035.7,41068.9,38734.1,40530.8,9383.6892931007,66190
2797,2021-06-15,40529.1,41341.8,39461.1,40166.6,6924.3535287603,53714
2798,2021-06-16,40167.3,40493.0,38120.0,38337.1,6487.2068884504,49793
2799,2021-06-17,38337.1,39561.4,37405.0,38078.2,6003.2206182704,47838
2800,2021-06-18,38078.2,38193.1,35126.0,35824.0,6558.4688904004,48363
2801,2021-06-19,35824.0,36450.0,34901.0,35490.5,4485.0766557101,39726
2802,2021-06-20,35484.2,36112.2,33370.0,35595.0,6286.3064383005,46003
2803,2021-06-21,35595.7,35750.8,31260.0,31655.2,11395.9598990312,81658
2804,2021-06-22,31620.6,33290.0,28816.6,32516.2,16188.9310221116,92292
2805,2021-06-23,32516.5,34879.4,32402.3,33683.3,6290.8945684303,44943
2806,2021-06-24,33685.8,35311.2,32333.0,34666.6,4823.6112407002,34441
2807,2021-06-25,34669.6,35509.1,31278.3,31583.7,6444.5111914406,47454
2808,2021-06-26,31577.3,32691.1,30179.0,32277.0,5160.3726539902,37577
2809,2021-06-27,32275.9,34700.0,32025.0,34675.3,4214.1080614801,31154
2810,2021-06-28,34700.0,35288.1,33872.6,34472.0,3680.10739483,30302
2811,2021-06-29,34475.9,36643.2,34268.0,35903.3,4467.5153223501,33591
2812,2021-06-30,35876.6,36090.7,34066.0,35046.2,5223.90102591,36260
2813,2021-07-01,35070.4,35070.4,32717.2,33532.4,4023.92614027,29165
2814,2021-07-02,33513.6,34000.0,32721.4,33802.9,2762.79516981,25534
2815,2021-07-03,33802.8,34930.0,33348.9,34685.4,2772.05699173,19655
2816,2021-07-04,34685.3,35948.9,34381.1,35305.0,1575.85747848,15687
2817,2021-07-05,35305.1,35305.1,33080.3,33697.6,3947.92736985,29133
2818,2021-07-06,33700.1,35113.4,33555.0,34235.0,2949.3821625,28495
2819,2021-07-07,34215.4,35065.4,33825.5,33885.1,3122.54275335,21952
2820,2021-07-08,33885.1,33946.8,32112.6,32882.2,5379.8765821503,32490
2821,2021-07-09,32878.4,34088.0,32273.3,33791.0,2699.30888779,22056
2822,2021-07-10,33820.7,34252.8,32968.2,33522.2,2916.1599983,18274
2823,2021-07-11,33516.5,34612.1,33335.1,34246.9,1476.82314333,13067
2824,2021-07-12,34246.9,34665.7,32678.0,33107.3,2411.81951801,21343
2825,2021-07-13,33101.8,33340.7,32204.0,32722.9,2831.07843838,21246
2826,2021-07-14,32722.9,33114.5,31555.6,32815.2,3406.33679921,24262
2827,2021-07-15,32815.2,33188.3,31150.1,31832.6,3350.03809698,26113
2828,2021-07-16,31868.5,32250.0,31050.0,31405.9,3545.77002185,23225
2829,2021-07-17,31405.9,31934.4,31175.2,31510.0,2493.57716534,21328
2830,2021-07-18,31503.3,32440.4,31133.4,31780.1,1750.63805531,14270
2831,2021-07-19,31783.9,31894.6,30415.1,30820.5,3015.01589352,20775
2832,2021-07-20,30827.2,31065.9,29288.6,29788.1,4981.1247797101,28976
2833,2021-07-21,29788.1,32844.4,29505.0,32125.0,5662.4483062302,34703
2834,2021-07-22,32125.0,32607.9,31722.4,32283.3,2665.92697389,17133
2835,2021-07-23,32283.3,33639.0,32015.1,33639.0,2340.25370689,17680
2836,2021-07-24,33639.0,34525.9,33431.8,34284.6,1796.6004337094,32986
2837,2021-07-25,34281.7,35436.0,33869.9,35413.6,2190.29105584,22915
2838,2021-07-26,35421.2,40533.0,35254.9,37274.9,10290.1571103803,72341
2839,2021-07-27,37270.3,39524.3,36406.8,39506.2,5033.9078549803,40715
