date,year,month,day,open,high,low,close,volume,trades,open_yesterday,high_yesterday,low_yesterday,close_yesterday,volume_yesterday,trades_yesterday,open_1D_change,high_1D_change,low_1D_change,close_1D_change,volume_1D_change,trades_1D_change,open_average_7D,high_average_7D,low_average_7D,close_average_7D,volume_average_7D,trades_average_7D,open_%change_7D,high_%change_7D,low_%change_7D,close_%change_7D,volume_%change_7D,trades_%change_7D,moving_average_9,moving_average_20,moving_average_50
2022-06-02,2022,6,2,29790.0,31449.2,29572.8,30427.0,2470.22902272,19405,31781.0,31929.0,29328.6,29790.0,5171.21778074,31383.0,0.002226398910136762,-0.014537037037037015,-0.059489412738065184,-0.06264454436469713,0.48993354082886054,0.017904057604359203,29889.614285714284,30648.557142857142,28981.31428571429,29931.414285714283,3734.0497403885715,26170.0,0.01291877294369194,0.012441728985280636,0.012873521831979809,0.010477383126417803,0.42936390498545407,0.1591586381771441,29852.444444444445,29816.405,34602.48
2022-06-03,2022,6,3,30431.3,30658.9,29255.0,29676.4,2472.70542,18044,29790.0,31449.2,29572.8,30427.0,2470.22902272,19405.0,-0.0626474937855952,-0.015027091358952638,0.008326343569075911,0.021383014434373848,-0.5223119335796933,-0.38167160564636904,29928.27142857143,30876.442857142854,29276.714285714286,30108.571428571428,3377.918417084286,24755.571428571428,0.010494680439478845,0.008596284131551002,0.0010140477833239872,0.0020657124130730098,0.4980767653744543,0.16094102684684833,29940.800000000003,29876.625,34388.02
2022-06-04,2022,6,4,29676.4,29954.5,29450.1,29850.0,783.34433714,10432,30431.3,30658.9,29255.0,29676.4,2472.70542,18044.0,0.021527358173883737,-0.025129415056662774,-0.010746361521397962,-0.02466887961350117,0.001002497038623984,-0.07013656274156144,30109.042857142857,31058.214285714286,29420.285714285714,30265.200000000004,3100.95422475,23052.571428571428,0.002068674412942086,0.008034339848688827,0.010996533921984694,0.006733846355803192,0.3158926941602172,0.029863171483335154,29958.144444444442,29858.034999999996,34182.45
2022-06-05,2022,6,5,29850.8,30162.4,29514.0,29907.6,963.56113985,11190,29676.4,29954.5,29450.1,29850.0,783.34433714,10432.0,-0.024806695737612183,-0.022975383983117492,0.006668945479405108,0.005849766144141455,-0.6832035345560896,-0.4218576812236755,30265.67142857143,31161.85714285714,29556.0,30383.771428571432,3044.9687229171427,22382.0,0.006854750673097122,0.006681500999137145,0.005591913080859442,0.006180231439564857,0.33191561892224747,0.01663125355475787,30031.822222222225,29785.690000000002,33968.051999999996
2022-06-06,2022,6,6,29907.6,31725.6,29881.9,31356.3,3447.46292616,21505,29850.8,30162.4,29514.0,29907.6,963.56113985,11190.0,0.00587672359181024,0.006940526465138763,0.002169771919280361,0.0019296482412058946,0.23006077170095307,0.07266104294478537,30384.342857142856,31248.62857142857,29655.14285714286,30449.08571428571,2997.989384847143,21800.428571428572,0.00618072671648232,0.004164960987227485,0.005279891385755512,0.004816572119358741,0.33911410038361767,0.027110310464641137,30179.333333333332,29789.764999999996,33758.584
2022-06-07,2022,6,7,31353.1,31550.0,29200.2,31098.6,5748.61028228,32372,29907.6,31725.6,29881.9,31356.3,3447.46292616,21505.0,0.0019027965749660591,0.051826114632787634,0.012465270718980959,0.04843919271355768,2.5778351612401833,0.9218051831992851,30449.64285714286,31182.8,29740.87142857143,30398.31428571429,2682.7559136085715,20398.571428571428,0.004820418610183912,0.0035631352468890837,0.003986355657192552,0.002973500306617741,0.35773683143801044,0.036215455206739175,30438.92222222222,29837.165,33592.086
2022-06-08,2022,6,8,31097.2,31296.5,29848.0,30190.8,2829.62750608,22758,31353.1,31550.0,29200.2,31098.6,5748.61028228,32372.0,0.04833219649854881,-0.005534962301737334,-0.02281314106532717,-0.008218444140411951,0.6674900950082623,0.5053243431760055,30398.600000000002,31061.37142857143,29457.514285714286,30300.84285714286,3008.161558412857,20618.714285714286,0.0029735181460483246,-0.0017522775767953819,0.0034780236562062766,-0.00107566322115701,0.24388100948116445,0.017593467327310628,30622.055555555555,29958.879999999997,33397.831999999995
2022-06-09,2022,6,9,30190.8,30666.0,29892.2,30075.3,1940.03441123,17641,31097.2,31296.5,29848.0,30190.8,2829.62750608,22758.0,-0.008161872350740396,-0.008034865293185423,0.02218477955630438,-0.02919102467635193,-0.5077719018799585,-0.29698504880761156,30300.914285714283,30971.014285714286,29531.714285714286,30358.100000000002,2673.648662032857,19386.571428571428,-0.0010841022534088252,-0.003491035519940122,-0.009059797662578282,-0.0025614637979044824,0.39440094252587155,0.09200411104468968,30453.066666666666,29954.385000000002,33171.524
2022-06-10,2022,6,10,30085.3,30327.6,28845.2,29054.9,4353.22730975,24491,30190.8,30666.0,29892.2,30075.3,1940.03441123,17641.0,-0.029147318729660587,-0.020146022718195322,0.0014808362369338468,-0.003825668746770594,-0.3143852301896761,-0.2248440108972669,30358.17142857143,30859.128571428573,29577.34285714286,30307.85714285714,2597.9065746771425,19134.571428571428,-0.0025681410049627046,-0.0025621538422470375,0.0026079440937602266,0.002217610443287689,0.2518715935674688,0.04701995298583672,30263.555555555555,29999.775,32945.632000000005
2022-06-11,2022,6,11,29056.2,29411.7,28095.9,28380.2,2317.67808556,22690,30085.3,30327.6,28845.2,29054.9,4353.22730975,24491.0,-0.0034944420154484623,-0.011035022500489156,-0.03502585958878901,-0.03392817361755318,1.243891801377901,0.38829998299416135,30308.742857142857,30811.799999999996,29518.8,30219.071428571428,2866.552558927143,20055.571428571428,0.0022175982887422396,-0.0032934297507102783,0.0016300144748827889,-0.0013836300111615169,0.28157540833747124,0.06942389509285131,30181.87777777778,29982.345,32717.048
2022-06-12,2022,6,12,28395.9,28500.8,26506.5,26569.6,3666.64664503,26457,29056.2,29411.7,28095.9,28380.2,2317.67808556,22690.0,-0.034206074062748226,-0.030200213666758957,-0.025976592292651812,-0.023221556432821977,-0.46759543652382785,-0.07353721775346045,30220.14285714286,30734.257142857143,29325.342857142856,30009.1,3085.7430944157145,21806.714285714286,-0.0013569445954480746,-0.0012799450998283327,-0.0018384852490302178,-0.002706386297454661,0.45913102324308225,0.13491483019795456,29954.45555555556,29887.954999999998,32490.334000000003
2022-06-13,2022,6,13,26542.2,26853.2,21930.4,22460.1,17333.48812069,85068,28395.9,28500.8,26506.5,26569.6,3666.64664503,26457.0,-0.022724926177545512,-0.030970668135469892,-0.056570531643407085,-0.06379800001409441,0.5820344800576827,0.16602027324812685,30012.3,30496.885714285716,28895.7,29532.242857142857,3471.898166584286,23987.714285714286,-0.0026997129276103665,-0.0023120636260628275,-0.0065021335021812066,-0.006859432379878009,0.48993218010483386,0.18467489640798526,29609.255555555555,29762.935000000005,32233.014
2022-06-14,2022,6,14,22460.0,23309.0,20824.0,22111.0,10473.22068889,59767,26542.2,26853.2,21930.4,22460.1,17333.48812069,85068.0,-0.0652805510654707,-0.05780890360972324,-0.17264067304246122,-0.15466924605564258,3.727340755397001,2.215330536341989,29531.528571428567,29800.82857142857,27759.771428571432,28261.35714285714,5455.616051517142,33068.142857142855,-0.0067856628946611885,-0.0077279485690069216,-0.014893605439707984,-0.01624909641634948,0.5402141384415096,0.19801192930846265,28788.155555555553,29404.35,31892.858000000004
2022-06-15,2022,6,15,22115.0,22773.3,20089.0,22559.6,14784.40560659,67896,22460.0,23309.0,20824.0,22111.0,10473.22068889,59767.0,-0.15380036319521373,-0.13198427003113222,-0.05045051617845553,-0.015543118686025426,-0.39578112518571995,-0.2974208868199558,28261.08571428571,28623.542857142857,26563.17142857143,26977.41428571429,6130.560395318572,36981.71428571428,-0.016383283986152155,-0.02339009403222276,-0.04133731169134258,-0.045264587669092374,0.704429223321055,0.38280126547170606,27921.86666666667,29033.885000000002,31526.308000000005
2022-06-16,2022,6,16,22557.0,22950.0,20200.0,20366.3,7892.29096304,39183,22115.0,22773.3,20089.0,22559.6,14784.40560659,67896.0,-0.015360641139804065,-0.02298253893345925,-0.035295812524010706,0.020288544163538536,0.41163888795672077,0.13601151136915024,26977.914285714283,27405.942857142854,25169.028571428575,25887.242857142854,7838.385838248571,43430.0,-0.04525936394240394,-0.04145428085070774,-0.0452855081360752,-0.046310969747037155,0.5525333347219146,0.268123375472283,26944.455555555553,28702.52,31215.065999999995
